2018-04-10 15:51:55,25.21,19.41,0.00,0.00
2018-04-10 15:52:00,25.19,19.34,0.00,0.00
2018-04-10 15:52:06,25.18,19.34,0.00,0.00
2018-04-10 15:52:11,25.19,19.34,0.00,0.00
2018-04-10 15:52:16,25.18,19.30,0.00,0.00
2018-04-10 15:52:22,25.18,19.27,0.00,0.00
2018-04-10 15:52:27,25.17,19.27,0.00,0.00
2018-04-10 15:52:32,25.16,19.34,0.00,0.00
2018-04-10 15:52:38,25.18,19.41,0.00,0.00
2018-04-10 15:52:43,25.17,19.34,0.00,0.00
2018-04-10 15:52:48,25.18,19.30,0.00,0.00
2018-04-10 15:52:53,25.18,19.27,0.00,0.00
2018-04-10 15:52:59,25.18,19.27,0.00,0.00
2018-04-10 15:53:04,25.20,19.31,0.00,0.00
2018-04-10 15:53:09,25.18,19.27,0.00,0.00
2018-04-10 15:53:15,25.18,19.30,0.00,0.00
2018-04-10 15:53:20,25.18,19.34,0.00,0.00
2018-04-10 15:53:25,25.16,19.34,0.00,0.00
2018-04-10 15:53:31,25.18,19.34,0.00,0.00
2018-04-10 15:53:36,25.15,19.41,0.00,0.00
2018-04-10 15:53:41,25.16,19.37,0.00,0.00
2018-04-10 15:53:46,25.16,19.34,0.00,0.00
2018-04-10 15:53:52,25.16,19.34,0.00,0.00
2018-04-10 15:53:57,25.16,19.34,0.00,0.00
2018-04-10 15:54:02,25.15,19.34,0.00,0.00
2018-04-10 15:54:08,25.15,19.34,0.00,0.00
2018-04-10 15:54:13,25.14,19.34,0.00,0.00
2018-04-10 15:54:18,25.16,19.34,0.00,0.00
2018-04-10 15:54:24,25.14,19.34,0.00,0.00
2018-04-10 15:54:29,25.13,19.34,0.00,0.00
2018-04-10 15:54:34,25.14,19.34,0.00,0.00
2018-04-10 15:54:39,25.14,19.34,0.00,0.00
2018-04-10 15:54:45,25.14,19.37,0.00,0.00
2018-04-10 15:54:50,25.14,19.41,0.00,0.00
2018-04-10 15:54:55,25.14,19.41,0.00,0.00
2018-04-10 15:55:01,25.14,19.41,0.00,0.00
2018-04-10 15:55:06,25.16,19.41,0.00,0.00
2018-04-10 15:55:11,25.15,19.37,0.00,0.00
2018-04-10 15:55:17,25.16,19.41,0.00,0.00
2018-04-10 15:55:22,25.15,19.41,0.00,0.00
2018-04-10 15:55:27,25.16,19.41,0.00,0.00
2018-04-10 15:55:32,25.14,19.41,0.00,0.00
2018-04-10 15:55:38,25.14,19.41,0.00,0.00
2018-04-10 15:55:43,25.12,19.48,0.00,0.00
2018-04-10 15:55:48,25.10,19.47,0.00,0.00
2018-04-10 15:55:54,25.11,19.51,0.00,0.00
2018-04-10 15:55:59,25.08,19.47,0.00,0.00
2018-04-10 15:56:04,25.06,19.47,0.00,0.00
2018-04-10 15:56:10,25.09,19.47,0.00,0.00
2018-04-10 15:56:15,25.08,19.47,0.00,0.00
2018-04-10 15:56:20,25.09,19.47,0.00,0.00
2018-04-10 15:56:25,25.08,19.47,0.00,0.00
2018-04-10 15:56:31,25.09,19.47,0.00,0.00
2018-04-10 15:56:36,25.10,19.47,0.00,0.00
2018-04-10 15:56:41,25.08,19.47,0.00,0.00
2018-04-10 15:56:47,25.11,19.47,0.00,0.00
2018-04-10 15:56:52,25.10,19.47,0.00,0.00
2018-04-10 15:56:57,25.08,19.47,0.00,0.00
2018-04-10 15:57:03,25.09,19.47,0.00,0.00
2018-04-10 15:57:08,25.12,19.48,0.00,0.00
2018-04-10 15:57:13,25.10,19.47,0.00,0.00
2018-04-10 15:57:18,25.09,19.47,0.00,0.00
2018-04-10 15:57:24,25.10,19.47,0.00,0.00
2018-04-10 15:57:29,25.10,19.47,0.00,0.00
2018-04-10 15:57:34,25.12,19.48,0.00,0.00
2018-04-10 15:57:40,25.10,19.47,0.00,0.00
2018-04-10 15:57:45,25.10,19.54,0.00,0.00
2018-04-10 15:57:50,25.07,19.54,0.00,0.00
2018-04-10 15:57:56,25.08,19.54,0.00,0.00
2018-04-10 15:58:01,25.08,19.54,0.00,0.00
2018-04-10 15:58:06,25.09,19.54,0.00,0.00
2018-04-10 15:58:12,25.08,19.54,0.00,0.00
2018-04-10 15:58:17,25.07,19.54,0.00,0.00
2018-04-10 15:58:22,25.10,19.54,0.00,0.00
2018-04-10 15:58:27,25.09,19.54,0.00,0.00
2018-04-10 15:58:33,25.08,19.54,0.00,0.00
2018-04-10 15:58:38,25.04,19.54,0.00,0.00
2018-04-10 15:58:43,25.05,19.61,0.00,0.00
2018-04-10 15:58:49,25.08,19.61,0.00,0.00
2018-04-10 15:58:54,25.07,19.58,0.00,0.00
2018-04-10 15:58:59,25.08,19.58,0.00,0.00
2018-04-10 15:59:05,25.11,19.54,0.00,0.00
2018-04-10 15:59:10,25.11,19.54,0.00,0.00
2018-04-10 15:59:15,25.10,19.54,0.00,0.00
2018-04-10 15:59:20,25.10,19.54,0.00,0.00
2018-04-10 15:59:26,25.12,19.51,0.00,0.00
2018-04-10 15:59:31,25.11,19.47,0.00,0.00
2018-04-10 15:59:36,25.09,19.51,0.00,0.00
2018-04-10 15:59:42,25.09,19.54,0.00,0.00
2018-04-10 15:59:47,25.08,19.54,0.00,0.00
2018-04-10 15:59:52,25.08,19.54,0.00,0.00
2018-04-10 15:59:58,25.06,19.54,0.00,0.00
2018-04-10 16:00:03,25.08,19.54,0.00,0.00
2018-04-10 16:00:08,25.08,19.47,0.00,0.00
2018-04-10 16:00:13,25.06,19.47,0.00,0.00
2018-04-10 16:00:19,25.06,19.47,0.00,0.00
2018-04-10 16:00:24,25.05,19.47,0.00,0.00
2018-04-10 16:00:29,25.06,19.47,0.00,0.00
2018-04-10 16:00:35,25.05,19.47,0.00,0.00
2018-04-10 16:00:40,25.06,19.47,0.00,0.00
2018-04-10 16:00:45,25.07,19.47,0.00,0.00
2018-04-10 16:00:51,25.08,19.47,0.00,0.00
2018-04-10 16:00:56,25.08,19.47,0.00,0.00
2018-04-10 16:01:01,25.05,19.47,0.00,0.00
2018-04-10 16:01:06,25.07,19.47,0.00,0.00
2018-04-10 16:01:12,25.07,19.47,0.00,0.00
2018-04-10 16:01:17,25.07,19.47,0.00,0.00
2018-04-10 16:01:22,25.05,19.51,0.00,0.00
2018-04-10 16:01:28,25.06,19.54,0.00,0.00
2018-04-10 16:01:33,25.06,19.54,0.00,0.00
2018-04-10 16:01:38,25.05,19.54,0.00,0.00
2018-04-10 16:01:44,25.05,19.54,0.00,0.00
2018-04-10 16:01:49,25.03,19.54,0.00,0.00
2018-04-10 16:01:54,25.06,19.54,0.00,0.00
2018-04-10 16:01:59,25.06,19.96,0.00,0.00
2018-04-10 16:02:05,25.04,19.82,0.00,0.00
2018-04-10 16:02:10,25.05,19.75,0.00,0.00
2018-04-10 16:02:15,25.04,19.61,0.00,0.00
2018-04-10 16:02:21,25.04,19.58,0.00,0.00
2018-04-10 16:02:26,25.04,19.54,0.00,0.00
2018-04-10 16:02:31,25.07,19.54,0.00,0.00
2018-04-10 16:02:37,25.05,19.54,0.00,0.00
2018-04-10 16:02:42,25.06,19.61,0.00,0.00
2018-04-10 16:02:47,25.04,19.68,0.00,0.00
2018-04-10 16:02:52,25.06,19.65,0.00,0.00
2018-04-10 16:02:58,25.05,19.61,0.00,0.00
2018-04-10 16:03:03,25.04,19.61,0.00,0.00
2018-04-10 16:03:08,25.04,19.61,0.00,0.00
2018-04-10 16:03:14,25.05,19.61,0.00,0.00
2018-04-10 16:03:19,25.06,19.61,0.00,0.00
2018-04-10 16:03:24,25.06,19.65,0.00,0.00
2018-04-10 16:03:30,25.05,19.65,0.00,0.00
2018-04-10 16:03:35,25.03,19.68,0.00,0.00
2018-04-10 16:03:40,25.06,19.68,0.00,0.00
2018-04-10 16:03:46,25.06,19.68,0.00,0.00
2018-04-10 16:03:51,25.07,19.68,0.00,0.00
2018-04-10 16:03:56,25.04,19.68,0.00,0.00
2018-04-10 16:04:01,25.07,19.68,0.00,0.00
2018-04-10 16:04:07,25.10,19.68,0.00,0.00
2018-04-10 16:04:12,25.10,19.61,0.00,0.00
2018-04-10 16:04:17,25.08,19.61,0.00,0.00
2018-04-10 16:04:23,25.09,19.58,0.00,0.00
2018-04-10 16:04:28,25.08,19.54,0.00,0.00
2018-04-10 16:04:33,25.06,19.54,0.00,0.00
2018-04-10 16:04:39,25.06,19.51,0.00,0.00
2018-04-10 16:04:44,25.07,19.47,0.00,0.00
2018-04-10 16:04:49,25.08,19.47,0.00,0.00
2018-04-10 16:04:54,25.09,19.47,0.00,0.00
2018-04-10 16:05:00,25.06,19.40,0.00,0.00
2018-04-10 16:05:05,25.08,19.40,0.00,0.00
2018-04-10 16:05:10,25.08,19.40,0.00,0.00
2018-04-10 16:05:16,25.10,19.40,0.00,0.00
2018-04-10 16:05:21,25.10,19.40,0.00,0.00
2018-04-10 16:05:26,25.11,19.37,0.00,0.00
2018-04-10 16:05:32,25.12,19.48,0.00,0.00
2018-04-10 16:05:37,25.13,19.65,0.00,0.00
2018-04-10 16:05:42,25.14,19.69,0.00,0.00
